x,y,seq,shape
6.0200667,0.0,1,0
40.1,8.3,2,0
52.2,5.2,3,0
64.2,13.6,4,0
88.3,21.9,5,0
120.4,24.8,6,0
124.9,36.2,7,0
160.5,70.1,8,0
188.6,87.7,9,0
216.7,98.8,10,0
252.8,121.7,11,0
252.8,124.6,12,0
798.66223,636.0914,1,2
822.7,646.7,2,2
834.8,647.1,3,2
862.9,663.1,4,2
1065.0502,614.9005,1,4
1066.8,631.0,2,4
1083.6,639.0,3,4
1091.6,636.3,4,4
1097.4,627.0,5,4
1113.9,578.7,6,4
1115.7,514.4,7,4
1122.0,462.2,8,4
1143.8,432.0,9,4
1151.8,396.5,10,4
1157.1,389.8,11,4
1155.4,373.8,12,4
1163.4,353.7,13,4
1200.0,329.6,14,4
0.0,229.08058,1,6
64.2,244.2,2,6
76.3,253.2,3,6
80.3,261.2,4,6
100.3,267.3,5,6
116.4,277.3,6,6
0.0,355.67773,1,8
3.8,389.8,2,8
3.5,401.9,3,8
0.0,407.4,4,8
0.0,295.39337,1,10
3.0,301.4,2,10
0.0,327.5,3,10
425.4,783.7,1,12
413.4,817.1,2,12
377.3,848.0,3,12
269.39798,0.0,1,14
276.9,4.4,2,14
293.0,6.0,3,14
311.8,0.0,4,14
0.0,102.48341,1,16
16.1,96.5,2,16
16.1,92.4,3,16
24.1,88.4,4,16
56.2,86.4,5,16
76.3,88.4,6,16
88.3,96.5,7,16
144.5,114.5,8,16
182.6,132.6,9,16
200.7,136.6,10,16
293.0,184.9,11,16
321.1,196.9,12,16
341.1,200.9,13,16
345.2,206.3,14,16
361.2,209.0,15,16
381.3,218.6,16,16
393.3,228.1,17,16
445.5,255.2,18,16
461.5,275.3,19,16
477.6,285.3,20,16
473.6,289.4,21,16
477.6,285.3,22,16
478.9,289.4,23,16
477.6,293.4,24,16
473.6,289.4,25,16
457.5,289.4,26,16
393.3,250.8,27,16
369.2,245.2,28,16
353.2,246.5,29,16
337.1,240.5,30,16
256.9,226.7,31,16
212.7,215.4,32,16
188.6,221.8,33,16
168.6,215.0,34,16
116.4,217.8,35,16
104.3,214.3,36,16
40.1,214.5,37,16
0.0,209.0,38,16
0.0,30.142172,1,18
12.0,38.2,2,18
36.1,41.2,3,18
96.3,59.9,4,18
128.4,82.4,5,18
208.7,121.6,6,18
248.8,146.1,7,18
317.1,175.7,8,18
371.2,192.9,9,18
445.5,234.8,10,18
509.7,278.0,11,18
520.7,289.4,12,18
541.8,295.4,13,18
569.9,311.5,14,18
614.0,327.9,15,18
648.2,357.7,16,18
662.9,365.7,17,18
682.3,384.8,18,18
682.9,389.8,19,18
662.2,391.3,20,18
638.1,380.3,21,18
610.0,387.0,22,18
586.0,375.5,23,18
565.9,372.3,24,18
506.7,337.6,25,18
489.6,334.8,26,18
477.6,328.3,27,18
429.4,291.6,28,18
385.3,265.6,29,18
252.8,247.5,30,18
216.7,238.4,31,18
188.6,241.6,32,18
168.6,239.1,33,18
140.5,246.7,34,18
124.4,245.7,35,18
104.3,239.6,36,18
92.7,229.1,37,18
0.0,219.3,38,18
551.6165,526.48346,1,20
552.5,542.6,2,20
565.9,558.6,3,20
1181.9,0.0,1,22
1178.9,36.2,2,22
1182.6,60.3,3,22
1179.1,84.4,4,22
1183.9,92.4,5,22
1200.0,84.4,6,22
0.0,123.58293,1,24
40.1,121.2,2,24
72.2,123.9,3,24
172.6,149.1,4,24
188.6,159.6,5,24
212.7,166.8,6,24
236.8,182.9,7,24
244.8,184.2,8,24
250.8,192.9,9,24
244.8,194.9,10,24
236.8,190.9,11,24
224.7,196.3,12,24
188.6,186.9,13,24
180.6,189.4,14,24
164.5,184.2,15,24
144.5,184.2,16,24
64.2,200.3,17,24
32.1,195.7,18,24
0.0,196.3,19,24
0.0,9.377567,1,26
20.1,17.4,2,26
52.2,23.1,3,26
108.4,40.2,4,26
127.4,60.3,5,26
164.5,85.9,6,26
192.6,101.8,7,26
211.7,108.5,8,26
264.1,140.7,9,26
305.0,159.8,10,26
357.2,173.4,11,26
392.3,188.9,12,26
433.4,217.0,13,26
503.0,257.2,14,26
528.4,269.3,15,26
549.8,274.9,16,26
577.9,293.4,17,26
622.1,310.8,18,26
674.2,354.2,19,26
716.8,373.8,20,26
722.4,385.8,21,26
718.4,389.8,22,26
718.4,397.9,23,26
727.4,418.0,24,26
730.4,434.0,25,26
726.4,436.7,26,26
714.4,426.0,27,26
694.3,418.0,28,26
650.2,409.9,29,26
630.1,414.0,30,26
618.1,404.2,31,26
602.0,399.7,32,26
586.8,385.8,33,26
573.9,386.2,34,26
513.7,358.7,35,26
489.6,352.1,36,26
457.5,333.0,37,26
425.4,302.9,38,26
401.3,286.4,39,26
381.3,277.6,40,26
365.2,278.0,41,26
353.2,271.9,42,26
321.1,267.3,43,26
248.8,264.7,44,26
220.7,256.6,45,26
204.7,261.2,46,26
196.7,269.3,47,26
188.6,267.9,48,26
156.5,278.9,49,26
128.4,280.5,50,26
120.4,278.1,51,26
0.0,251.18483,1,28
16.1,255.2,2,28
20.1,263.2,3,28
28.1,266.3,4,28
52.2,287.4,5,28
75.8,317.5,6,28
84.3,322.5,7,28
96.3,298.4,8,28
104.3,294.1,9,28
160.5,299.4,10,28
192.6,295.9,11,28
208.7,304.4,12,28
220.7,291.4,13,28
220.2,285.3,14,28
224.7,278.3,15,28
232.8,276.1,16,28
345.2,278.4,17,28
361.2,287.7,18,28
373.2,284.5,19,28
393.3,290.9,20,28
426.2,313.5,21,28
443.5,337.6,22,28
477.6,359.4,23,28
517.7,370.5,24,28
553.8,387.8,25,28
590.0,398.1,26,28
602.0,411.4,27,28
614.0,417.6,28,28
626.1,432.0,29,28
658.2,429.2,30,28
694.3,435.7,31,28
718.4,449.8,32,28
734.4,465.7,33,28
754.0,458.2,34,28
742.8,418.0,35,28
743.5,414.0,36,28
753.8,409.9,37,28
754.2,405.9,38,28
733.7,373.8,39,28
727.9,357.7,40,28
710.4,357.5,41,28
690.3,350.6,42,28
642.4,309.5,43,28
577.9,276.1,44,28
558.5,257.2,45,28
557.2,241.1,46,28
553.8,236.4,47,28
541.8,255.8,48,28
525.8,252.9,49,28
497.7,240.8,50,28
481.6,226.8,51,28
457.5,220.3,52,28
413.7,188.9,53,28
385.3,173.5,54,28
333.1,153.6,55,28
289.0,141.7,56,28
256.9,124.8,57,28
0.0,431.0332,1,30
12.0,435.4,2,30
18.7,430.0,3,30
14.7,357.7,4,30
20.1,341.6,5,30
32.1,328.2,6,30
44.1,326.9,7,30
52.2,330.9,8,30
70.2,353.7,9,30
84.3,359.7,10,30
104.3,381.8,11,30
108.4,382.6,12,30
114.8,373.8,13,30
116.4,349.6,14,30
113.0,321.5,15,30
120.4,309.5,16,30
124.4,308.5,17,30
152.5,315.7,18,30
180.6,316.5,19,30
194.6,345.6,20,30
232.8,364.4,21,30
238.8,361.7,22,30
241.6,353.7,23,30
236.8,321.5,24,30
239.2,297.4,25,30
244.0,289.4,26,30
264.9,285.0,27,30
321.1,285.0,28,30
345.2,292.6,29,30
361.2,307.9,30,30
373.2,297.4,31,30
405.4,308.5,32,30
428.5,325.5,33,30
433.4,341.6,34,30
497.7,382.8,35,30
505.7,377.1,36,30
513.7,376.6,37,30
541.8,393.1,38,30
581.9,405.9,39,30
602.0,426.0,40,30
603.2,446.1,41,30
610.0,453.6,42,30
622.1,449.6,43,30
678.3,444.6,44,30
714.4,466.2,45,30
738.5,488.0,46,30
750.5,481.6,47,30
774.6,484.7,48,30
777.0,482.3,49,30
759.9,430.0,50,30
770.6,423.0,51,30
773.2,414.0,52,30
744.5,365.7,53,30
738.5,340.3,54,30
714.4,346.6,55,30
695.3,341.6,56,30
670.2,322.5,57,30
654.2,303.7,58,30
594.0,268.7,59,30
581.9,255.2,60,30
569.4,229.1,61,30
577.9,217.8,62,30
590.0,217.0,63,30
22.742462,711.35547,1,32
28.1,723.4,2,32
46.2,731.5,3,32
61.8,787.7,4,32
60.2,807.8,5,32
53.5,823.9,6,32
40.1,848.0,7,32
36.1,848.0,8,32
0.0,767.62085,1,34
8.0,767.6,2,34
12.0,771.6,3,34
17.4,799.8,4,34
14.5,815.8,5,34
0.0,838.6,6,34
352.2,811.8,1,36
353.2,846.0,2,36
373.2,829.1,3,36
405.4,778.7,4,36
405.8,755.6,5,36
416.6,707.3,6,36
413.4,691.1,7,36
401.3,674.8,8,36
392.1,695.3,9,36
380.9,739.5,10,36
365.9,763.6,11,36
352.2,811.8,12,36
1150.4,0.0,1,38
1156.4,8.0,2,38
1159.6,40.2,3,38
1167.5,60.3,4,38
1162.8,80.4,5,38
1167.6,96.5,6,38
1165.1,104.5,7,38
1143.8,117.4,8,38
1111.2,128.6,9,38
1069.6,156.7,10,38
1055.5,178.8,11,38
1037.5,188.9,12,38
1037.5,192.9,13,38
1047.5,194.9,14,38
1055.5,194.1,15,38
1059.5,187.9,16,38
1067.6,185.5,17,38
1087.6,187.9,18,38
1099.7,192.5,19,38
1107.7,205.4,20,38
1135.8,210.5,21,38
1143.6,221.0,22,38
1140.0,229.1,23,38
1103.7,269.9,24,38
1086.4,273.3,25,38
1075.6,287.8,26,38
1063.5,291.1,27,38
1043.5,305.8,28,38
1031.1,321.5,29,38
1023.6,345.6,30,38
1032.0,414.0,31,38
1029.8,466.2,32,38
1029.1,478.3,33,38
1016.4,490.3,34,38
1016.6,494.3,35,38
1031.4,500.0,36,38
1043.5,516.4,37,38
1058.5,526.5,38,38
1060.8,542.6,39,38
1083.6,611.4,40,38
1088.4,610.9,41,38
1098.0,578.7,42,38
1112.8,466.2,43,38
1124.2,434.0,44,38
1133.8,418.0,45,38
1149.4,361.7,46,38
1160.5,345.6,47,38
1195.7,325.5,48,38
1200.0,317.5,49,38
1200.0,144.7,1,40
1164.9,152.7,2,40
1163.2,156.7,3,40
1168.6,160.8,4,40
1171.0,180.9,5,40
1178.7,188.9,6,40
1171.9,200.3,7,40
1167.6,221.0,8,40
1127.8,274.2,9,40
1087.3,305.4,10,40
1054.5,341.6,11,40
1051.8,361.7,12,40
1059.1,393.9,13,40
1055.0,405.9,14,40
1062.9,418.0,15,40
1065.6,430.0,16,40
1068.6,446.1,17,40
1067.6,472.2,18,40
1069.6,462.2,19,40
1087.6,444.1,20,40
1094.6,397.9,21,40
1103.0,373.8,22,40
1111.7,369.2,23,40
1121.7,353.7,24,40
1139.8,339.6,25,40
1149.3,325.5,26,40
1164.4,321.5,27,40
1200.0,293.4,28,40
1200.0,357.7,1,42
1183.9,364.2,2,42
1173.2,373.8,3,42
1171.9,381.8,4,42
1177.5,401.9,5,42
1170.7,409.9,6,42
1162.4,450.1,7,42
1159.9,454.7,8,42
1147.8,458.2,9,42
1131.8,478.3,10,42
1137.1,510.4,11,42
1134.0,530.5,12,42
1135.8,590.8,13,42
1128.7,602.8,14,42
1116.3,655.1,15,42
1103.7,672.7,16,42
1047.5,689.3,17,42
1039.5,697.3,18,42
1034.3,671.2,19,42
1043.5,578.7,20,42
1038.8,558.6,21,42
1011.4,556.3,22,42
987.3,560.4,23,42
974.1,570.7,24,42
950.0,610.9,25,42
951.2,631.0,26,42
944.7,651.1,27,42
949.2,663.1,28,42
939.1,667.1,29,42
932.4,675.2,30,42
936.3,687.2,31,42
931.1,702.3,32,42
899.0,740.5,33,42
878.9,755.6,34,42
878.9,777.7,35,42
862.9,784.3,36,42
842.8,785.5,37,42
834.8,790.5,38,42
826.8,789.7,39,42
822.7,777.0,40,42
810.7,765.9,41,42
802.7,763.1,42,42
762.5,762.1,43,42
733.1,767.6,44,42
679.3,791.7,45,42
638.1,829.1,46,42
626.1,848.0,47,42
1200.0,385.8,1,44
1192.0,391.8,2,44
1193.2,409.9,3,44
1179.6,430.0,4,44
1172.9,466.2,5,44
1154.6,478.3,6,44
1143.3,546.6,7,44
1148.0,598.8,8,44
1139.6,606.9,9,44
1127.5,659.1,10,44
1103.7,685.2,11,44
1091.6,687.0,12,44
1063.5,712.0,13,44
1031.4,728.9,14,44
1023.5,675.2,15,44
1024.6,635.0,16,44
1033.4,578.7,17,44
1023.4,569.7,18,44
1003.3,569.9,19,44
986.9,578.7,20,44
966.9,610.9,21,44
963.0,622.9,22,44
963.6,639.0,23,44
975.5,659.1,24,44
967.2,688.2,25,44
963.2,691.8,26,44
955.2,685.6,27,44
947.2,686.7,28,44
938.7,703.3,29,44
936.0,723.4,30,44
927.1,725.2,31,44
903.0,754.0,32,44
887.7,759.6,33,44
886.1,767.6,34,44
891.0,784.7,35,44
846.8,795.6,36,44
830.8,803.9,37,44
814.7,800.9,38,44
817.6,787.7,39,44
790.6,771.5,40,44
774.6,769.7,41,44
754.5,773.6,42,44
718.4,784.9,43,44
690.3,798.7,44,44
646.2,848.0,45,44
1200.0,454.1,1,46
1156.5,546.6,2,46
1154.2,578.7,3,46
1160.9,606.9,4,46
1147.8,617.6,5,46
1137.1,663.1,6,46
1115.7,691.3,7,46
1107.7,694.1,8,46
1083.6,713.4,9,46
1066.0,735.5,10,46
1047.5,743.5,11,46
1023.4,748.5,12,46
1015.4,755.6,13,46
1008.7,751.5,14,46
1014.0,743.5,15,46
1011.4,729.4,16,46
1007.4,727.4,17,46
999.3,734.1,18,46
951.2,704.2,19,46
942.4,715.4,20,46
947.2,733.5,21,46
934.1,735.5,22,46
919.9,763.6,23,46
901.0,771.6,24,46
902.0,791.7,25,46
878.9,807.8,26,46
866.9,801.1,27,46
846.8,814.3,28,46
826.8,810.8,29,46
814.7,817.6,30,46
806.7,810.7,31,46
801.9,795.8,32,46
786.6,780.6,33,46
774.6,776.7,34,46
754.5,778.9,35,46
719.4,795.8,36,46
687.3,819.9,37,46
679.3,835.9,38,46
678.3,848.0,39,46
1111.7,848.0,1,48
1096.1,823.9,2,48
1097.2,815.8,3,48
1118.2,803.8,4,48
1136.5,783.7,5,48
1144.0,747.5,6,48
1143.8,739.0,7,48
1123.7,718.7,8,48
1091.6,726.0,9,48
1083.6,731.1,10,48
1060.5,779.7,11,48
1043.5,786.5,12,48
1006.5,771.6,13,48
995.3,762.4,14,48
982.3,739.5,15,48
961.2,727.4,16,48
958.9,739.5,17,48
943.1,745.3,18,48
936.7,751.5,19,48
933.5,767.6,20,48
919.1,784.7,21,48
919.1,801.8,22,48
891.0,814.1,23,48
883.7,823.9,24,48
886.0,835.9,25,48
882.9,839.0,26,48
862.9,844.5,27,48
850.8,840.6,28,48
838.8,842.0,29,48
836.8,840.0,30,48
840.8,827.9,31,48
834.8,824.4,32,48
831.8,831.9,33,48
833.8,844.0,34,48
830.8,847.0,35,48
822.7,844.5,36,48
806.7,825.6,37,48
785.8,787.7,38,48
778.6,784.1,39,48
750.5,786.2,40,48
718.9,827.9,41,48
718.4,848.0,42,48
198.66222,0.0,1,50
201.2,28.1,2,50
212.7,50.2,3,50
220.7,54.3,4,50
232.8,52.7,5,50
252.8,61.8,6,50
264.9,86.7,7,50
317.1,106.5,8,50
341.1,108.8,9,50
381.3,126.2,10,50
417.4,147.4,11,50
437.5,151.6,12,50
445.5,157.7,13,50
457.5,160.0,14,50
466.6,156.7,15,50
453.5,113.0,16,50
449.3,112.5,17,50
437.5,133.4,18,50
425.4,135.3,19,50
409.4,123.7,20,50
369.2,105.7,21,50
353.2,88.9,22,50
345.2,85.4,23,50
342.8,68.3,24,50
363.2,48.2,25,50
368.0,24.1,26,50
365.7,16.1,27,50
353.2,20.5,28,50
345.2,14.7,29,50
337.1,13.9,30,50
313.0,41.2,31,50
276.9,42.7,32,50
266.4,36.2,33,50
257.1,20.1,34,50
236.8,9.0,35,50
233.3,0.0,36,50
180.602,0.0,1,52
183.8,36.2,2,52
188.6,48.2,3,52
202.3,60.3,4,52
230.4,68.3,5,52
264.9,97.2,6,52
289.0,110.5,7,52
341.1,120.9,8,52
369.2,131.6,9,52
457.5,175.2,10,52
469.6,171.7,11,52
475.6,164.8,12,52
477.2,152.7,13,52
469.2,136.6,14,52
465.6,112.5,15,52
457.5,100.5,16,52
445.5,102.5,17,52
434.0,120.6,18,52
425.4,124.6,19,52
413.4,116.1,20,52
365.2,94.9,21,52
351.7,80.4,22,52
357.2,66.3,23,52
374.0,48.2,24,52
379.5,16.1,25,52
374.8,8.0,26,52
357.2,8.8,27,52
333.1,4.0,28,52
309.0,27.1,29,52
280.9,34.8,30,52
272.9,30.4,31,52
260.9,12.9,32,52
244.8,0.0,33,52
66.22075,0.0,1,54
104.3,11.5,2,54
132.4,6.4,3,54
143.8,36.2,4,54
168.6,61.6,5,54
188.6,75.4,6,54
220.7,87.5,7,54
284.9,129.8,8,54
317.1,136.2,9,54
375.9,156.7,10,54
423.4,180.9,11,54
449.5,203.5,12,54
491.0,217.0,13,54
509.7,232.6,14,54
533.8,241.1,15,54
539.8,233.1,16,54
537.8,217.0,17,54
504.5,188.9,18,54
499.7,180.9,19,54
497.7,147.4,20,54
469.6,89.3,21,54
445.5,86.1,22,54
413.4,99.5,23,54
382.9,80.4,24,54
385.3,73.3,25,54
395.3,68.3,26,54
404.0,48.2,27,54
409.4,20.1,28,54
394.9,0.0,29,54
433.73148,0.0,1,56
444.7,20.1,2,56
444.9,28.1,3,56
457.5,47.2,4,56
485.6,48.6,5,56
505.4,60.3,6,56
508.8,76.4,7,56
527.0,112.5,8,56
528.9,124.6,9,56
547.6,156.7,10,56
547.0,168.8,11,56
569.9,185.9,12,56
594.0,190.5,13,56
674.2,236.8,14,56
702.3,222.0,15,56
716.8,188.9,16,56
717.3,180.9,17,56
711.8,160.8,18,56
666.2,96.9,19,56
663.1,84.4,20,56
670.2,78.9,21,56
686.3,75.8,22,56
754.5,78.6,23,56
802.7,84.6,24,56
831.4,100.5,25,56
887.0,145.0,26,56
895.0,148.4,27,56
907.0,147.7,28,56
927.1,164.4,29,56
933.6,164.8,30,56
932.9,152.7,31,56
913.8,116.5,32,56
895.0,92.8,33,56
887.0,72.8,34,56
866.9,45.7,35,56
842.8,17.1,36,56
818.7,4.4,37,56
801.7,0.0,38,56
737.9,124.6,1,58
746.5,135.6,2,58
762.5,132.6,3,58
782.6,135.3,4,58
788.0,128.6,5,58
786.6,124.0,6,58
754.5,119.1,7,58
738.46155,119.67564,8,58
737.9,124.6,9,58
0.0,603.8483,1,60
17.1,610.9,2,60
24.1,624.9,3,60
44.1,628.0,4,60
72.2,618.2,5,60
88.3,598.2,6,60
103.1,586.8,7,60
116.4,568.3,8,60
124.4,564.4,9,60
136.5,565.2,10,60
169.2,586.8,11,60
174.6,598.8,12,60
163.3,679.2,13,60
168.6,708.0,14,60
174.6,707.3,15,60
180.6,711.8,16,60
